string,html,head,script,link,meta,title,style,body,div,img,span,a,i,s,ul,li,p,number_of_tags,table,tbody,tr,td,form,input,strong,wb_div,main,h1,section,footer,br,h2,hr
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,1,7,3,7,1,2,1,21,1,8,23,3,3,1,23,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,1,5,0,1,1,2,1,7,6,1,12,0,0,0,0,3,192,3,3,6,16,1,4,1,0,0,1,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,9,5,7,1,2,1,21,1,8,23,3,3,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,9,5,7,1,2,1,21,1,9,24,4,4,1,23,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,1,7,3,7,1,2,1,21,1,9,25,4,4,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,1,7,3,7,1,2,1,21,1,9,25,4,4,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,1,7,3,7,1,2,1,21,1,9,25,4,4,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,1,7,3,7,1,2,1,21,1,9,25,4,4,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,1,7,3,7,1,2,1,21,1,9,25,4,4,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,1,7,3,7,1,2,1,21,1,9,25,4,4,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,1,7,3,7,1,2,1,21,1,9,25,4,4,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,1,7,3,7,1,2,1,21,1,9,25,4,4,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,1,7,3,7,1,2,1,21,1,9,25,4,4,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,1,7,3,7,1,2,1,21,1,9,25,4,4,1,23,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,9,5,7,1,2,1,21,1,9,25,4,4,1,23,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
